Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
GA,F5,0.12167525291442871,451955761.79158795,406442464.2426972,406442464.2426972,340870857.5765951,278853997.8234963,277569721.4801252,277569721.4801252,277569721.4801252,277569721.4801252,277569721.4801252,260259490.98033202,260259490.98033202,240286767.12631258,240286767.12631258,240286767.12631258,240286767.12631258,240286767.12631258,240286767.12631258,225616497.2295586,225616497.2295586,225616497.2295586,225616497.2295586,225616497.2295586,225616497.2295586,225616497.2295586,211834257.24448192,211834257.24448192,211834257.24448192,211834257.24448192,211834257.24448192,211834257.24448192,200987017.45742998,200900193.51414678,189899717.1390348,188314496.19120604,187030219.84783494,183801782.87186423,162207094.34669346,162207094.34669346,162207094.34669346,162207094.34669346,162207094.34669346,162207094.34669346,148379159.60387763,148379159.60387763,148379159.60387763,148379159.60387763,148379159.60387763,148379159.60387763,148043319.5261274
GA,F5,0.14263057708740234,381186576.4588318,381186576.4588318,381186576.4588318,365967506.8659567,354918818.42039335,339695905.5851578,339695905.5851578,337467609.6532487,322565988.3744034,312247295.87322503,258881039.16857657,258881039.16857657,233504747.13771918,194402482.97143736,194402482.97143736,194402482.97143736,192649753.62038115,153379621.69578934,153379621.69578934,153096437.22686255,153096437.22686255,118586769.69462208,118586769.69462208,118586769.69462208,109981013.53310263,96585774.01665844,95838173.0722765,95838173.0722765,95838173.0722765,95838173.0722765,95172149.71734339,95172149.71734339,94424548.77296145,94424548.77296145,94424548.77296145,94424548.77296145,94424548.77296145,94424548.77296145,94424548.77296145,94424548.77296145,94424548.77296145,93942485.87681952,93942485.87681952,93942485.87681952,93942485.87681952,93354909.19210294,93354909.19210294,93203993.33498967,93203993.33498967,80895084.99285537
GA,F5,0.1236882209777832,499824820.23008925,499824820.23008925,338972938.8723455,338972938.8723455,337310375.0723929,337310375.0723929,337310375.0723929,329847586.54636693,314905552.1296117,307128583.13670486,307128583.13670486,307128583.13670486,278084542.5587814,278084542.5587814,275795868.9051796,275795868.9051796,262498482.62633952,262498482.62633952,258152856.10559708,248628313.45342577,244994105.85628125,244994105.85628125,228952789.5475022,228952789.5475022,228952789.5475022,217540871.6142892,217540871.6142892,217540871.6142892,217540871.6142892,217540871.6142892,208185161.09259173,208185161.09259173,208185161.09259173,208185161.09259173,200265273.54218614,200265273.54218614,200265273.54218614,200265273.54218614,195595022.8355281,190704683.98951763,190584123.9804382,180763208.4015324,171048362.74476573,171048362.74476573,161039662.06683636,161039662.06683636,146240931.9457974,146240931.9457974,146240931.9457974,146240931.9457974
GA,F5,0.12366890907287598,384515804.86073935,384515804.86073935,384515804.86073935,384515804.86073935,365945113.3582893,290527441.7835471,289158812.10111994,289158812.10111994,284642623.8814034,244935730.6442785,244935730.6442785,244935730.6442785,244935730.6442785,244935730.6442785,211792706.05666545,182477297.95275566,182477297.95275566,182477297.95275566,182477297.95275566,182477297.95275566,182477297.95275566,165278395.171362,140220955.29341012,140093311.34422573,140093311.34422573,140093311.34422573,131920047.40980262,131061238.19136646,131061238.19136646,131061238.19136646,131061238.19136646,131061238.19136646,125540825.81722938,116150038.76345265,116150038.76345265,110201749.50578295,100175627.19700177,85742450.2444299,85742450.2444299,85742450.2444299,81490170.60660362,81490170.60660362,81490170.60660362,81490170.60660362,81490170.60660362,81490170.60660362,81490170.60660362,74586219.3785398,57678035.07000714,57678035.07000714
GA,F5,0.14860200881958008,506492262.7963478,506492262.7963478,506492262.7963478,424308489.9001083,424308489.9001083,373742907.76067877,373742907.76067877,346822214.2520987,345594431.2642379,345594431.2642379,338728525.2382193,338728525.2382193,277463332.52307683,277463332.52307683,266005022.06355667,266005022.06355667,264516802.04457554,250611150.58920392,250611150.58920392,250611150.58920392,250611150.58920392,250611150.58920392,247567806.27860555,219875502.08547834,219875502.08547834,219875502.08547834,219875502.08547834,219875502.08547834,210528692.02648488,210528692.02648488,191141593.9332676,189005105.99147934,139694798.0461067,139694798.0461067,139694798.0461067,139694798.0461067,132397020.19122608,131096376.22826006,131096376.22826006,131096376.22826006,131096376.22826006,131096376.22826006,130533831.56345612,126937192.12629938,126937192.12629938,126937192.12629938,126937192.12629938,124696639.70241325,118910665.75854446,114206729.31164536
GA,F5,0.14660859107971191,497045140.76443076,483216541.544732,332827285.1999289,317025355.270364,309252287.2445613,276879629.912097,276879629.912097,276879629.912097,274082678.76248705,274082678.76248705,274082678.76248705,274082678.76248705,274082678.76248705,274082678.76248705,272719237.37294614,272719237.37294614,272719237.37294614,272719237.37294614,252917341.98304224,233468491.00021297,233468491.00021297,211673887.1425072,205833989.70796853,204515286.2161087,204515286.2161087,196609931.93677515,195291228.44491535,195291228.44491535,194630042.43216443,194630042.43216443,153222912.49013722,153222912.49013722,153222912.49013722,153222912.49013722,148716192.4356628,148716192.4356628,148716192.4356628,148716192.4356628,148716192.4356628,148716192.4356628,140205684.4205097,140205684.4205097,140205684.4205097,140205684.4205097,105330718.44447877,105330718.44447877,105330718.44447877,105330718.44447877,105330718.44447877,105330718.44447877
GA,F5,0.1605701446533203,509702591.29167175,506656156.9734935,483061699.5217673,411248876.6914726,387701928.7521511,382158895.289224,382158895.289224,382158895.289224,320637606.7039317,320556082.8259189,312785075.3904446,220148794.82835412,220148794.82835412,220148794.82835412,220148794.82835412,197437381.63985184,197355857.761839,197355857.761839,190442074.2303278,190442074.2303278,190442074.2303278,174799825.5108667,174718301.63285387,174718301.63285387,174718301.63285387,174718301.63285387,174718301.63285387,174718301.63285387,174414728.6368691,174414728.6368691,174414728.6368691,174414728.6368691,174414728.6368691,174414728.6368691,174414728.6368691,174414728.6368691,174414728.6368691,171014699.063383,171014699.063383,171014699.063383,171014699.063383,170773880.8124069,170773880.8124069,170773880.8124069,170773880.8124069,170773880.8124069,170773880.8124069,167094755.36267585,167094755.36267585,167094755.36267585
GA,F5,0.16756534576416016,427744526.99837476,427744526.99837476,427744526.99837476,427744526.99837476,349403590.4547148,342694794.5876279,342694794.5876279,287027712.46882445,287027712.46882445,272371947.668894,272371947.668894,259337629.45310575,259337629.45310575,247479472.02594095,245677264.7085308,245677264.7085308,245677264.7085308,244688606.2414725,240931008.0692753,240931008.0692753,220481234.41593558,184759881.97859514,184759881.97859514,184759881.97859514,184759881.97859514,184500530.94808644,180676653.19023818,180676653.19023818,179694417.7926727,157770570.0943004,150965213.80999884,150965213.80999884,124416115.22026907,113116902.08495605,113116902.08495605,113116902.08495605,113116902.08495605,113116902.08495605,113116902.08495605,113116902.08495605,113116902.08495605,110843770.19410136,110843770.19410136,110843770.19410136,110643020.82811335,110643020.82811335,110643020.82811335,110643020.82811335,110643020.82811335,100763571.12449351
GA,F5,0.11967921257019043,378733109.6613152,378733109.6613152,378733109.6613152,378733109.6613152,317271080.7626481,317271080.7626481,249432720.85286957,249432720.85286957,249432720.85286957,249432720.85286957,249432720.85286957,232739993.86520594,232739993.86520594,232739993.86520594,221543509.28849223,220615254.10699677,218074851.96265173,218074851.96265173,218074851.96265173,218074851.96265173,218074851.96265173,216513720.91490948,216513720.91490948,216513720.91490948,216513720.91490948,208424995.8014431,208424995.8014431,208065513.62453064,208065513.62453064,191340947.78479153,191340947.78479153,157849385.9156983,156923076.97545522,156923076.97545522,150525847.9842609,147504468.27239376,147504468.27239376,142907097.3689252,111978473.46296856,111978473.46296856,111978473.46296856,111978473.46296856,111978473.46296856,111978473.46296856,104812819.14255048,104812819.14255048,104812819.14255048,99037582.95616716,99037582.95616716,88575442.43441837
GA,F5,0.13862919807434082,372291104.5457529,372291104.5457529,308743738.0952793,308743738.0952793,282588578.3083919,282588578.3083919,282588578.3083919,282588578.3083919,252730176.803658,252730176.803658,252730176.803658,243193026.30941182,242809078.80252802,242809078.80252802,242809078.80252802,242809078.80252802,242809078.80252802,224339005.814926,224339005.814926,224339005.814926,224339005.814926,224339005.814926,223763858.45093426,209180099.9223031,195501095.82434565,193885524.41630372,148330615.1774473,148330615.1774473,143444441.8982145,143444441.8982145,143444441.8982145,143444441.8982145,143444441.8982145,138731186.0957494,138731186.0957494,138731186.0957494,138731186.0957494,138160619.5280918,119680815.77775595,119680815.77775595,119680815.77775595,97768440.65520726,97094740.78339465,85136641.63884452,84769721.01142608,79221330.5038722,79128278.77194403,79128278.77194403,70081430.77867082,70081430.77867082
