Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
GA,Rastrigin,0.021050453186035156,1012.1172011892404,1012.1172011892404,1012.1172011892404,840.6611460191968,545.3595173569486,545.3595173569486,119.36405863081374,119.36405863081374,119.36405863081374,119.36405863081374,119.36405863081374,119.36405863081374,119.36405863081374,119.36405863081374,119.36405863081374,119.36405863081374,119.36405863081374,107.42967659437244,20.31954378543322,20.31954378543322,20.31954378543322,20.31954378543322,20.31954378543322,20.31954378543322,20.31954378543322,20.31954378543322,20.31954378543322,20.31954378543322,20.31954378543322,20.31954378543322,20.31954378543322,20.31954378543322,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901,8.385161748991901
GA,Rastrigin,0.02593064308166504,490.7194552708122,490.7194552708122,490.7194552708122,490.7194552708122,438.23318300096025,438.23318300096025,438.23318300096025,438.23318300096025,270.74281201731196,270.74281201731196,270.74281201731196,270.74281201731196,270.74281201731196,270.74281201731196,270.74281201731196,270.74281201731196,270.74281201731196,270.74281201731196,270.74281201731196,270.74281201731196,145.52172153617346,145.52172153617346,108.13153130060816,108.13153130060816,108.13153130060816,108.13153130060816,108.13153130060816,108.13153130060816,108.13153130060816,108.13153130060816,108.13153130060816,108.13153130060816,108.13153130060816,60.56605471525609,60.56605471525609,54.83925797874825,54.83925797874825,54.83925797874825,54.83925797874825,54.83925797874825,54.83925797874825,54.83925797874825,54.83925797874825,54.83925797874825,54.83925797874825,14.435132404851073,14.435132404851073,14.435132404851073,14.435132404851073,14.435132404851073
GA,Rastrigin,0.022938013076782227,399.9003134355063,399.9003134355063,399.9003134355063,257.13020628812035,257.13020628812035,257.13020628812035,257.13020628812035,257.13020628812035,35.694872177307694,35.694872177307694,35.694872177307694,35.694872177307694,35.694872177307694,35.694872177307694,35.694872177307694,35.694872177307694,35.694872177307694,35.694872177307694,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901,9.236024034327901
GA,Rastrigin,0.01894974708557129,973.0219427977293,190.4757714091528,132.60116509922648,132.60116509922648,132.60116509922648,132.60116509922648,132.60116509922648,132.60116509922648,132.60116509922648,132.60116509922648,132.60116509922648,132.60116509922648,39.88059449019152,39.88059449019152,39.88059449019152,39.88059449019152,39.88059449019152,39.88059449019152,39.88059449019152,39.88059449019152,39.88059449019152,39.88059449019152,39.88059449019152,39.88059449019152,39.88059449019152,34.03077687171633,34.03077687171633,34.03077687171633,34.03077687171633,34.03077687171633,34.03077687171633,34.03077687171633,34.03077687171633,34.03077687171633,34.03077687171633,34.03077687171633,34.03077687171633,34.03077687171633,6.621772212475367,6.621772212475367,6.621772212475367,6.621772212475367,6.621772212475367,6.621772212475367,6.621772212475367,6.621772212475367,6.621772212475367,6.621772212475367,6.621772212475367,6.621772212475367
GA,Rastrigin,0.01795220375061035,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858,7.682392357231858
GA,Rastrigin,0.01795220375061035,1558.7542959982986,1558.7542959982986,1558.7542959982986,977.9843187853576,977.9843187853576,977.9843187853576,977.9843187853576,977.9843187853576,266.6114313959737,266.6114313959737,266.6114313959737,130.70872824122438,130.70872824122438,130.70872824122438,130.70872824122438,130.70872824122438,130.70872824122438,130.70872824122438,91.67182085266084,91.67182085266084,91.67182085266084,91.67182085266084,70.84929788849531,70.84929788849531,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338,41.75549114404338
GA,Rastrigin,0.01795196533203125,767.278392140664,426.57454641134234,426.57454641134234,233.81212797161425,233.81212797161425,233.81212797161425,233.81212797161425,233.81212797161425,233.81212797161425,216.85685914924062,216.85685914924062,216.85685914924062,216.85685914924062,216.85685914924062,216.85685914924062,216.85685914924062,196.26898739412644,196.26898739412644,196.26898739412644,196.26898739412644,135.1542299523363,135.1542299523363,131.13338083964857,131.13338083964857,131.13338083964857,56.38991751669549,56.38991751669549,56.38991751669549,56.38991751669549,56.38991751669549,56.38991751669549,56.38991751669549,56.38991751669549,56.38991751669549,56.38991751669549,56.38991751669549,56.38991751669549,56.38991751669549,56.38991751669549,56.38991751669549,56.38991751669549,37.79758427929993,37.79758427929993,37.79758427929993,37.79758427929993,37.79758427929993,37.79758427929993,37.79758427929993,37.79758427929993,37.79758427929993
GA,Rastrigin,0.023935556411743164,584.8616719769882,293.27596446257826,293.27596446257826,293.27596446257826,293.27596446257826,293.27596446257826,293.27596446257826,293.27596446257826,293.27596446257826,77.90933732999916,77.90933732999916,77.90933732999916,77.90933732999916,77.90933732999916,77.90933732999916,77.90933732999916,77.90933732999916,77.90933732999916,77.90933732999916,77.90933732999916,77.90933732999916,77.90933732999916,77.90933732999916,76.8809283211632,76.8809283211632,76.8809283211632,76.8809283211632,76.8809283211632,76.8809283211632,76.8809283211632,76.8809283211632,76.8809283211632,76.8809283211632,76.8809283211632,76.8809283211632,76.8809283211632,57.896593403094776,57.896593403094776,10.333352558729903,10.333352558729903,10.333352558729903,10.333352558729903,10.333352558729903,10.333352558729903,10.333352558729903,10.333352558729903,10.333352558729903,10.333352558729903,10.333352558729903,10.333352558729903
GA,Rastrigin,0.015957117080688477,127.27784619419734,127.27784619419734,127.27784619419734,127.27784619419734,127.27784619419734,111.80077589853151,111.80077589853151,111.80077589853151,111.80077589853151,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,12.823311406436686,11.515218105142871,11.515218105142871,11.515218105142871
GA,Rastrigin,0.01695418357849121,5402.043121070305,3024.465581008824,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,419.73969592074315,416.3451970866311,87.14852328151625,87.14852328151625,87.14852328151625,87.14852328151625,87.14852328151625,87.14852328151625,87.14852328151625,87.14852328151625,15.95506679506668,15.95506679506668,15.95506679506668,15.95506679506668,15.95506679506668,15.95506679506668,15.95506679506668,15.95506679506668,15.95506679506668,15.95506679506668,15.95506679506668,15.95506679506668,15.95506679506668,15.95506679506668,15.95506679506668,15.95506679506668,11.653757529296803,11.653757529296803,11.653757529296803
