Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
GA,Ackley,0.0857703685760498,21.415980170884566,21.39079412861893,21.39079412861893,21.39079412861893,21.338836626419006,21.274623738720024,21.274623738720024,21.274623738720024,21.274623738720024,21.274623738720024,21.274623738720024,21.13207245321983,21.11642526150868,21.114656301019956,21.114656301019956,21.114656301019956,21.114656301019956,21.114656301019956,21.098303013235935,21.071315702667512,21.071315702667512,21.071315702667512,21.04578035031019,21.04578035031019,21.04578035031019,21.04578035031019,21.04578035031019,21.04578035031019,20.880876556441805,20.880876556441805,20.880876556441805,20.880876556441805,20.880876556441805,20.880876556441805,20.880876556441805,20.880876556441805,20.880876556441805,20.880876556441805,20.880876556441805,20.836967594738226,20.836967594738226,20.836967594738226,20.836967594738226,20.836967594738226,20.836967594738226,20.836967594738226,20.836967594738226,20.836967594738226,20.836967594738226,20.836967594738226
GA,Ackley,0.07380175590515137,21.36988822235935,21.3673339303485,21.3673339303485,21.3172911564016,21.309625954028085,21.309625954028085,21.309625954028085,21.309625954028085,21.309625954028085,21.309625954028085,21.309625954028085,21.309625954028085,21.309625954028085,21.309625954028085,21.289145321158344,21.289145321158344,21.275794025362497,21.275794025362497,21.26505832914895,21.26505832914895,21.26505832914895,21.26505832914895,21.208453082004013,21.208453082004013,21.208453082004013,21.171335830339874,21.171335830339874,21.171335830339874,21.171335830339874,21.171335830339874,21.171335830339874,21.171335830339874,21.15023453777426,21.15023453777426,21.15023453777426,21.15023453777426,21.15023453777426,21.15023453777426,21.15023453777426,21.136560172727773,21.136560172727773,21.136560172727773,21.136560172727773,21.13082201632646,21.13082201632646,21.13082201632646,21.118085929785003,21.118085929785003,21.118085929785003,21.118085929785003
GA,Ackley,0.0718076229095459,21.504043335221073,21.4120196565928,21.4120196565928,21.4120196565928,21.4120196565928,21.4120196565928,21.375722690612417,21.30885633587954,21.30885633587954,21.30885633587954,21.246278976291325,21.246278976291325,21.246278976291325,21.246278976291325,21.189689944075447,21.189689944075447,21.189689944075447,21.189689944075447,21.091968389487448,21.02944710873344,21.02944710873344,21.02944710873344,21.02944710873344,21.02944710873344,21.02944710873344,21.02944710873344,21.02944710873344,21.02607629174863,21.02607629174863,21.02607629174863,21.02607629174863,21.02607629174863,21.02607629174863,21.02607629174863,21.02607629174863,21.02607629174863,21.02607629174863,21.02607629174863,21.02607629174863,20.961021884081028,20.95085946407549,20.95085946407549,20.95085946407549,20.95085946407549,20.89528705376416,20.89528705376416,20.89528705376416,20.89528705376416,20.89528705376416,20.89528705376416
GA,Ackley,0.07779169082641602,21.52091028040848,21.52091028040848,21.52091028040848,21.52091028040848,21.452607499763396,21.452607499763396,21.42860731430598,21.292978050662203,21.292978050662203,21.292978050662203,21.292978050662203,21.285113831130975,21.285113831130975,21.21570622421197,21.21570622421197,21.15945461014353,21.06999927474244,21.06999927474244,21.06999927474244,21.06999927474244,21.06999927474244,21.06999927474244,21.06999927474244,21.06999927474244,21.06999927474244,21.06999927474244,21.06999927474244,21.06999927474244,21.06999927474244,21.06999927474244,21.06999927474244,21.00825894924409,21.00825894924409,21.00825894924409,21.00825894924409,21.00825894924409,21.00825894924409,21.00825894924409,21.00825894924409,21.00825894924409,21.00825894924409,21.00825894924409,20.98235227278198,20.98235227278198,20.98235227278198,20.98235227278198,20.97646321809716,20.97646321809716,20.97646321809716,20.946132929311908
GA,Ackley,0.11569046974182129,21.419672456672988,21.419672456672988,21.419672456672988,21.419672456672988,21.32829189239012,21.32829189239012,21.32829189239012,21.29115750318973,21.29115750318973,21.29115750318973,21.273723864766072,21.273723864766072,21.273723864766072,21.19886193703628,21.19886193703628,21.19886193703628,21.19886193703628,21.19886193703628,21.184931833594735,21.184931833594735,21.184931833594735,21.184931833594735,21.17688341948515,21.151366164241686,21.151366164241686,21.151366164241686,21.091324863479674,21.091324863479674,21.091324863479674,21.091324863479674,21.008258374780162,21.008258374780162,21.008258374780162,21.008258374780162,21.008258374780162,20.969870886620903,20.942387185874153,20.942387185874153,20.934772049983582,20.934772049983582,20.934772049983582,20.934772049983582,20.934772049983582,20.934772049983582,20.89863486718198,20.884152145346118,20.841590996809025,20.841590996809025,20.841590996809025,20.841590996809025
GA,Ackley,0.08827567100524902,21.487397467572105,21.487397467572105,21.487397467572105,21.478492763386896,21.442956136541895,21.332332872054508,21.332332872054508,21.29115589246361,21.29115589246361,21.270792409129342,21.270792409129342,21.270792409129342,21.270792409129342,21.211290686228832,21.211290686228832,21.211290686228832,21.204158742177214,21.065879150019917,21.065879150019917,21.065879150019917,21.065879150019917,21.065879150019917,21.019450421290248,21.019450421290248,21.019450421290248,21.019450421290248,21.019450421290248,21.019450421290248,21.019450421290248,21.019450421290248,21.019450421290248,21.019450421290248,21.017308028045804,21.017308028045804,21.017308028045804,21.017308028045804,21.017308028045804,21.017308028045804,21.017308028045804,21.017308028045804,20.95603643315026,20.95603643315026,20.95603643315026,20.95603643315026,20.948959470762695,20.948959470762695,20.948959470762695,20.91799535872442,20.911167999874685,20.911167999874685
GA,Ackley,0.08776473999023438,21.515653718165765,21.515653718165765,21.515653718165765,21.515653718165765,21.488377459487534,21.45313468367659,21.45313468367659,21.41588070301382,21.385290280935944,21.365493511220137,21.365493511220137,21.365493511220137,21.365493511220137,21.365493511220137,21.365493511220137,21.365493511220137,21.365493511220137,21.365493511220137,21.358653450040357,21.261051034293327,21.261051034293327,21.261051034293327,21.261051034293327,21.261051034293327,21.234992900604986,21.234992900604986,21.229090150977985,21.229090150977985,21.154023164201384,21.14490720052733,21.033193583667504,21.033193583667504,21.033193583667504,21.033193583667504,21.033193583667504,21.033193583667504,21.033193583667504,21.033193583667504,21.033193583667504,20.995369895145174,20.995369895145174,20.984706552931986,20.984706552931986,20.984706552931986,20.984706552931986,20.984706552931986,20.984706552931986,20.984706552931986,20.984706552931986,20.948606091976274
GA,Ackley,0.08298444747924805,21.53008704503307,21.53008704503307,21.52845443111462,21.52845443111462,21.52845443111462,21.52845443111462,21.474180160647236,21.357529588258327,21.357529588258327,21.357529588258327,21.357529588258327,21.357529588258327,21.357529588258327,21.357529588258327,21.357529588258327,21.357529588258327,21.32991956631645,21.32991956631645,21.281404618200444,21.281404618200444,21.281404618200444,21.281404618200444,21.281404618200444,21.281404618200444,21.281404618200444,21.281404618200444,21.281404618200444,21.281404618200444,21.262085717350928,21.262085717350928,21.262085717350928,21.262085717350928,21.262085717350928,21.262085717350928,21.222708424802573,21.222708424802573,21.215804864826644,21.215804864826644,21.215804864826644,21.215804864826644,21.09871512973784,21.09871512973784,21.09871512973784,21.09871512973784,21.010048391185748,21.010048391185748,21.010048391185748,20.884844157227803,20.884844157227803,20.884844157227803
GA,Ackley,0.07579708099365234,21.42277571563904,21.42277571563904,21.394553492033467,21.394553492033467,21.382092298860904,21.382092298860904,21.382092298860904,21.255291834407362,21.255291834407362,21.17816985969313,21.17816985969313,21.17816985969313,21.17816985969313,21.17816985969313,21.17816985969313,21.14670920349126,21.0852701099356,21.0852701099356,21.0852701099356,21.0852701099356,21.069996600649077,21.069996600649077,21.069996600649077,21.016483701904672,20.95665677876613,20.95665677876613,20.95665677876613,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.956387037213936,20.892803265215726,20.892803265215726,20.892803265215726,20.892803265215726,20.892803265215726
GA,Ackley,0.07081079483032227,21.404385887026276,21.308351330843944,21.245752744254244,21.196871800733216,21.196871800733216,21.196871800733216,21.196871800733216,21.17761758376302,21.17761758376302,21.17761758376302,21.17761758376302,21.17761758376302,21.17761758376302,21.17761758376302,21.177105219563906,21.177105219563906,21.173160343109814,21.1671427083155,21.13682162315606,21.13682162315606,21.034158324950877,21.034158324950877,21.034158324950877,21.034158324950877,21.034158324950877,21.034158324950877,21.034158324950877,21.009999644754394,21.009999644754394,21.009999644754394,21.009999644754394,21.009999644754394,21.009999644754394,21.009999644754394,20.943727173690434,20.943727173690434,20.943727173690434,20.943727173690434,20.943727173690434,20.943727173690434,20.943727173690434,20.943727173690434,20.943727173690434,20.938612735530462,20.938612735530462,20.938612735530462,20.93795800370869,20.93795800370869,20.93795800370869,20.93795800370869
