Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
GA,Fletcher,0.33011651039123535,10403454.742925365,6027974.7050006,9058286.325503489,8259560.518476975,10764555.15359185,9481050.541801114,10123605.00360429,6325948.628086194,8465393.181571294,6811199.002753754,9804425.221873408,8017945.6253896,8236526.910665355,8276577.145728037,8392563.935886454,5779167.768269136,8528475.649196971,7213229.243721341,8041032.071430324,7298691.368791834,7711079.026012734,9515382.05819772,8933771.21734564,6029905.403223379,9222976.781869821,7045923.748573871,10216743.462685682,7852970.629331073,8113290.616918174,8732541.948465958,9251502.730058674,6559000.183826238,8252615.397239423,8211649.111210568,7995498.261180979,11198470.164914152,8071139.813461631,8745755.328463964,10265635.811578909,7181340.655067963,9404517.206532726,7150086.35198483,9954790.798239,9672370.26510076,9147949.83478584,7923306.0204008315,9323427.157577343,9657065.475872688,9952410.498398434,7366580.056997993
GA,Fletcher,0.32169556617736816,8991401.074317914,9796010.133127779,9069876.54965223,8209019.891239809,8738111.657095354,9644517.320904214,8489496.610897934,8000868.89072286,10358154.688817961,8791174.216015322,8632446.351858096,7234714.748077299,7275972.019248149,7997518.477940594,8864805.743479997,8311915.400230535,6769298.329045899,7919157.86339345,7828448.281682943,8040280.414877418,7582052.740882458,8326771.372963104,8688169.722498072,8163353.103302437,6116596.9951724745,8985168.661892967,8703568.876485698,7243965.984339554,9504440.067163674,7685722.392346653,8825297.794184035,9590603.24637316,7875722.61835953,10324383.01633122,7840250.696038375,9558875.674719265,9103020.932169262,10014459.412650485,9040910.206679795,7709452.234131731,9716459.884465361,8933196.221348211,8936432.722191129,8090135.2737183785,6737279.842623801,7868882.103811437,7960480.370508267,7866231.032930528,7183901.74194588,6306663.570798299
GA,Fletcher,0.32476234436035156,8414047.580888689,9555828.72791575,6930287.0533503415,9700090.202741964,7770472.852759159,9697093.68896718,10107438.242777005,8066416.7985009365,8373062.685460879,9686832.368273525,7973542.041773131,9332338.583874589,7876998.5490849465,8411479.528583245,9325811.530433195,8208880.643424085,8273526.018827437,9961462.787842225,7911450.4900387265,7875460.88819245,7715280.942680683,7773666.744569587,9473181.447170446,7198858.542097203,8197169.634390094,10929454.719755957,9671411.694870973,6845713.876817688,8878426.925898256,7094620.874284061,8519416.008161308,8538454.484563256,9817932.122755049,6693913.462452541,8906050.19695072,10105274.862318736,10356710.752020936,7911655.406509663,6657873.296571101,10422587.68483308,7454906.671511215,10475043.339125697,10592409.816010853,10787556.56807897,8407105.236065619,6256082.85684351,8651115.206915915,8661927.47096886,8362158.711054783,7435949.677771511
GA,Fletcher,0.33211183547973633,10014443.604098141,8589851.334594615,8223871.551284478,8550140.684931599,9470522.975564064,8937286.263640868,9210626.001954392,9141733.798231054,10719089.535283258,9319505.41878573,7119436.011362794,10665694.225526294,6253133.155163544,5752544.21406461,7942769.881997376,6485301.642243641,8427643.345197,9329506.515055744,9366166.31190875,9719735.661826294,9317052.18895767,10209156.717464672,7554689.638901533,8114963.702406266,8968800.058994273,9714938.91218033,7863912.770522575,10070480.34740733,10597581.397817496,6596332.226432885,6725855.677498191,9831754.021428673,8075216.023525859,9005435.616196156,7590608.444792382,7975010.2971793795,8959933.160267938,8536138.627843497,6210563.458039946,7800207.310572081,6284156.437890882,9012016.77539792,9144084.105577787,9452043.614377627,5420071.272507579,6855699.144676465,7414470.399797258,6914309.268983807,9979534.533296436,8478418.172899045
GA,Fletcher,0.35605907440185547,9018569.800121669,8566891.787421552,7915604.450637681,10974971.813650418,8958549.252185032,9035142.34243294,8966280.637622312,7937962.943917234,9737580.964134702,9204421.909403676,8230091.656411673,8700215.655087529,10122149.267667841,8926657.11789676,8034776.607560035,8738648.82689122,6041772.098684264,6302625.341294248,8821669.973681858,7527216.210165184,7267195.09743322,9329630.268503044,7933775.144649897,10611284.143107072,9957184.16458624,7428448.663761009,9071326.10736923,9353508.011547025,9202665.791158507,8736819.539629353,6978930.16795419,9408498.73783347,6391049.220088576,8666069.47456747,6350068.709128144,8048742.463590778,7977682.193824823,7549474.523470507,6968804.452692826,8060375.098630426,9611997.134896437,8227682.1253885785,8272540.512128805,9510478.69070224,8043079.180608245,9976984.403217036,6785593.035143841,7356007.324931712,8290962.050042052,7697244.88153728
GA,Fletcher,0.3321108818054199,7226084.745725856,6047014.625836274,9149810.40577039,8334411.768896754,8231672.470151149,8680525.798186406,9958838.27130365,8487040.786630852,7032894.457409573,10788057.727179192,9850390.661842061,9171688.378757896,9811724.53306399,6842085.534730316,7560099.573547192,7457049.108163625,7301884.579768161,8984151.113453444,7683635.247907265,8137724.701272316,7644216.538169291,8485043.602505563,9937999.292747982,7660882.812873194,7482659.896408735,8678821.509267459,9033209.580663184,8528730.662966132,7815994.271887652,9338084.581924625,8109380.162812012,6894830.847594426,8381926.545817357,8409480.009202115,9937786.11067077,10033020.99235125,8208697.499705863,8831793.484000975,8046545.269405777,9139846.583819,9757735.181474924,8515672.40785338,7137182.612541942,9476070.371279038,10141531.71882157,9292673.664021678,7450918.454140256,7153984.777457758,10282169.004811257,7144335.683623345
GA,Fletcher,0.3291330337524414,8958935.45001206,8830065.143048044,8939426.334940402,7056813.686802368,7524143.246476174,7835187.187432391,9480861.368140653,7967429.755336416,8086168.456488337,9372635.674737059,9362811.263237271,9452917.796779042,9620899.104148092,9713164.689483866,10032471.473947583,8601112.019141007,8350849.15505955,7700001.202444577,4542002.869797929,6298468.158514485,9203623.814644933,10394679.42325572,7797562.277369741,8837383.679551786,7449083.954719217,8710456.644963622,8543957.870865975,9759961.285076505,8926271.739117317,5642944.721064627,9685226.335800162,7727368.498117289,8161895.819174614,9154963.168803152,8894169.005600953,8680622.050522072,8800247.201726628,9687613.241911612,7639595.313454715,7633348.325953968,7611794.0445915805,9848737.841588575,8333518.437639765,7368710.910850726,4506487.012091536,8735931.154268906,8222619.619752905,7322624.788694536,7212240.055278647,9655885.89107136
GA,Fletcher,0.3450765609741211,8461693.33191988,8471039.688215807,9192174.134320071,7922762.096642586,9258096.336716305,5995601.832889871,8686530.680565149,8089756.761689558,10056556.438414581,4887320.714320828,9554799.62146947,7067443.710539395,8931450.581344362,5629675.294040899,8171929.960412332,9051283.89262551,9104860.334397621,9767019.425830234,8485888.20111919,7957872.963972958,6956095.837484264,9809163.08883839,6903890.505658927,8648192.806186354,6293599.827178431,8860372.30168588,6015735.977728908,8901673.978769915,8007765.600606153,10122378.98827022,9696621.617435817,9270488.484737637,7896977.046116277,7169712.33838038,7972775.456974134,8135196.4745428385,8726165.6219683,8400147.821535522,8135640.748467309,10538067.53989242,8211256.675834869,9743647.056965146,9726682.006504985,9988884.258575764,8113938.618445817,8106267.849842923,6248351.461964512,8060886.506987976,7177593.135334197,9621923.864431385
GA,Fletcher,0.3341062068939209,10900624.527102703,5330166.162136713,7780198.1865396025,7489386.425740699,8296291.291698828,9408618.665932097,8797263.380719207,9090769.90901782,7784507.444240367,6812604.02215624,4910867.2345311865,6670797.094958728,9288363.201594545,6219192.205306813,8772752.47338924,9925875.548851438,9827013.820865022,7066255.370430267,9564989.194470428,6285949.92726913,8300998.895245685,10059701.586910421,8653698.041157488,8973946.58742005,9123332.575095532,8315735.354559781,8972472.61069084,9602410.71441383,8587403.159227882,8093241.882300955,8768891.63108856,9253469.09225019,9331216.149048882,8451939.605937151,7676477.42655495,10745961.651723128,8123476.332837839,7953182.60000811,8388696.277887894,7492906.563520368,7115229.988900256,7714032.734316402,8024099.018958386,9154292.549640752,6564458.065580554,10976206.225190703,8867139.269406283,8289801.588567157,8515953.586357577,9551054.158610517
GA,Fletcher,0.3400897979736328,8118310.662817936,7321746.515584759,10509988.304267349,8994542.356567098,9583796.261895068,11093888.551009536,7284539.059936155,9456581.620043652,9118279.491879765,9536059.429053003,7377453.310399458,6948234.677514523,6386801.107893297,6377549.0539252665,6285125.762568986,7843891.170316675,7406054.642890336,8533986.693202335,8713361.44904682,9392631.906980533,8068743.549215778,9872745.223322121,9087481.296651106,6666827.273302142,9454319.061265647,7705736.609627527,6193349.718472178,6490537.889139373,8752549.97655482,8635449.680893516,9757348.721030017,9878842.230576217,9470332.113891102,8760175.147017939,8420815.49086326,8132377.950887827,9513529.948974153,10672342.925994338,9435353.521219298,9454723.641106749,7808448.990132753,9186507.495372595,7181592.085438777,7811588.215225644,8424537.187287042,7251903.646917275,7155409.31730892,9530065.435183624,9837212.210908653,8801162.044879062
GA,Fletcher,0.35555601119995117,9056915.456135444,8290533.712481326,9411207.299514165,8725229.431672927,8818478.33720029,9548181.466566004,6952492.651298188,10401303.839559203,9073434.530511292,7963177.850191211,7535480.218837474,9159624.135191273,8613556.990237847,8416496.808574315,8367010.36848637,7069709.391183592,10350091.692321887,9027882.788097056,9208279.862442296,11004814.24417901,7652932.366987685,7634935.858610303,7910498.983162913,6983997.504007312,8691367.915429112,8132429.466218669,8486777.157933248,9568013.081480684,8687637.117274236,8298585.410121317,8901746.537505478,7856617.855775591,6915753.542565433,8077389.083935195,9122119.431573361,8449870.669411374,9239002.397020545,8234227.231968704,7400358.651781304,8558180.106216393,7362016.696205287,8802326.45672513,8407482.851735242,6830409.385629464,8391770.096177982,9125733.847490605,7980796.824357707,9415489.27883138,9119114.533714613,7057645.023624954
GA,Fletcher,0.397935152053833,8563438.539938536,8444770.797845343,8874693.007644562,7614293.102773091,9525194.425399153,9877900.0089414,9755956.96738709,7974320.74485214,10510496.166994771,10152468.688478384,9410728.081376068,9795784.921848135,8661907.490249805,8067385.036449738,11270246.224553302,11114083.534045126,6204845.423839841,8516540.060745224,7930938.8610442495,10117044.232921304,9643200.28194287,7959309.570089748,9100441.25129517,9466727.17191657,9171791.085788308,7167485.642551402,9599485.578397948,8425041.50615796,8849348.201969339,8601702.763547773,7909734.301087958,6552470.747025853,9418972.308665473,10694369.398276836,8611539.435705164,8389048.681335503,7753830.477208121,9350924.302605815,8877663.185854198,7833822.184858193,7536691.475623355,8838598.666009577,9567842.423084188,7979553.610508321,8095850.3655329365,8884416.025477933,9555943.2547547,6039302.770330319,8466135.485300034,8398072.935361734
GA,Fletcher,0.353560209274292,7518416.373302958,9217513.16957561,9556071.963441974,8441598.680539487,10865525.892974006,8373197.80208409,7469420.180557224,9585332.456329264,7398664.763144935,8745418.945778418,10694797.322679633,7901842.633974683,9065371.4905012,10175094.354995377,6485543.81670826,7468950.360235108,7364972.075829983,7602434.520128496,9549385.248081662,7851982.8704218725,8190035.52552374,9108302.109534366,6533787.830235168,10110895.235028442,10359139.816928461,10212046.852896342,10665279.1180715,9683710.87647739,7066203.85711197,7251512.439331058,8385593.623894481,9863791.45400958,9035903.786631137,8852237.63897627,8321303.875259657,7838415.968996642,9221122.72079618,10019116.754416717,9000738.796157565,8223308.554577345,6005903.480534249,6087438.98018319,8109062.303198876,9337874.320748214,9384252.243930975,8223005.490797529,7242952.283678737,5904510.879599025,8709213.312659906,6852744.31049853
GA,Fletcher,0.3251304626464844,7419199.954606703,10665558.948194277,8888070.165784085,7073264.481537234,9728008.07265936,8144497.046939808,11507629.724380752,8703130.848006971,8777712.261649005,10048411.178036323,11069927.504025873,8856895.132922037,9206451.086047074,9227844.641521344,8779073.765250362,7506159.669936941,7526432.070758791,9522061.169256654,8236636.954049294,10481434.574801236,7099578.003012992,7037436.716397677,6187529.157488548,8651117.319358928,7082465.8379437,9005803.075557265,7487230.864305984,10896329.46007728,8631671.287737329,9417005.291177196,6556972.895515728,6351608.695455162,5778268.704346202,9435821.876948325,8689847.827890204,10431465.37154053,11327808.040579917,9733472.265224364,8001144.458748926,10081139.640257353,8530037.220765412,6756714.415174737,7737753.592875469,9126186.944262618,8921398.833615579,7317079.617515082,8040929.851429155,8906933.828935124,8299314.563996113,10347651.971858507
GA,Fletcher,0.3530547618865967,9986196.516135685,9306816.890727073,6762961.83796811,8097955.935734225,8143360.535610971,8214181.485236099,8255192.760205661,10197028.506498484,9117692.032921977,9157856.884571418,8901026.940401126,7711050.141293841,9682372.55824295,7278342.2860009875,7971177.410217744,7965453.169414256,9796624.860528624,7420462.383388919,7753526.847103029,8204914.384755241,6967730.803687543,8365740.456439933,7924132.582191798,9978240.858549008,6989657.573858424,9384115.585092207,9444118.204990296,8777883.860008242,8305786.614195429,8691100.186836455,8263073.320765668,10766483.852983378,8708229.675132645,7480535.058303347,9672724.142225482,10425747.656415762,8911457.670153944,8721382.218294503,5738975.175350263,9011579.899662618,11410944.701981287,8897438.589755977,8354040.327420475,9010525.073991949,10545848.092474429,8197085.697882623,7683506.057927155,9278932.243045192,6032433.181391972,8146279.981498444
GA,Fletcher,0.34699201583862305,9798287.48359964,8042403.74803519,5753288.724058348,9983339.387881406,7767481.159692116,11431087.41818219,9490267.957230264,9698174.969961382,9193204.298015963,6483074.823331103,8274093.611296591,6602226.704943547,9782135.629845072,8528899.537229354,9376410.389440618,7779038.20672336,8600603.501639005,8819947.449868899,8992752.00975235,9459669.492361743,7731645.180306537,9744073.662143301,10995482.452707924,8121419.829226549,9086396.483450072,8780482.372065607,5811589.143697161,10278640.305455597,11021245.3887805,8760303.031211544,9525866.7698308,7686678.695723688,6554525.666656193,7854651.169232092,8869988.172407899,9307644.77397728,9438551.625908019,6690113.72690541,8616214.636030672,8582291.60086691,10482632.042532884,9288530.629872026,9150933.38956867,7898036.474007237,10106713.278603861,10138211.43563532,8512328.518465424,9056565.455519753,9401499.706327733,8397414.729583252
GA,Fletcher,0.32512950897216797,9894177.199810168,10795325.820281262,7670893.16721894,9641154.961776987,9412453.41970542,8252296.324117638,9625627.538774354,8217748.901550998,7922616.7081701,7662755.009910868,8439828.931318061,9673893.121261131,7754797.856164687,8283445.22741619,8034870.13442976,8342062.386436558,6927464.472734648,8195620.043606681,7596013.555027488,9823279.395610506,10628455.323792063,8853546.855923189,7554746.747912138,9462517.489167009,10135725.647614198,10042020.44778801,8163981.118959158,8944129.025514267,10034343.21808496,8594434.753422562,8603830.78955422,11268571.035266124,8563969.802210324,7244046.852808157,9368125.762253331,9059803.89470687,8729578.892686285,7449248.0365226995,7201171.2024280075,5690264.559068551,8651284.907345708,7203365.655677757,8630716.9958184,8299141.99638457,5481806.289950895,7482192.956865347,9758296.91891381,8822807.648028271,6757584.511957587,9230518.707136726
GA,Fletcher,0.3346226215362549,10261913.598942844,10142970.766531233,8582269.76706823,7261922.524191979,8675492.66251253,8251560.635729814,9143310.33474993,8999008.898764575,5980743.9475154895,6658962.259749718,9616974.187949615,8146464.013274845,9465155.41860301,5467491.069484873,6913976.088762371,9791007.563712893,8760927.32625237,8593259.588651882,10618421.570122132,9054799.096166054,7976871.703372056,10035679.11805826,8863873.999937747,8878494.512327138,10651882.409177713,9310950.557158433,10016241.479530495,9345856.176684247,7028806.863585169,8520841.738653598,8232745.437383372,8251058.439711297,7923809.960766752,9077897.867464017,9184769.69028309,8750438.854485502,7822373.778181813,8957487.649330959,8084107.629685851,8393035.620766772,10582505.875073398,7692719.656247699,7971352.675447019,7774853.572630597,6041160.424628952,10726314.184504617,8118604.470347059,7306615.292056593,6668695.207406131,8018626.502558585
GA,Fletcher,0.33661532402038574,10071351.447917024,9106527.545531197,9829965.716336282,10184955.366049808,5505556.292054929,9762419.250577383,7669070.193756429,9803840.510491202,6959101.653126188,10024402.370570948,8990402.69589601,6864129.1620633565,10030531.998034198,8209337.633077156,10816336.389250219,8816033.719600078,9175507.223618273,7873202.522296248,7769715.833621887,9419625.22170709,9572766.73273821,9893536.010287207,8983096.456763625,8292830.1338193985,8052786.326742505,9339295.964607365,8453517.14245104,8142844.447812412,9199216.083206657,7792713.439702798,6003999.8775561685,8456388.110829026,6639409.5008687815,10892161.434759457,8520543.265531357,7174775.951772249,6144708.373039663,7822131.303025323,9305096.283666926,7979401.378412414,9874826.554638218,9732332.155857643,7580615.502566788,7877827.863584593,10156798.041954307,6772650.223570356,8810652.591197832,10167775.696081512,9033110.970386306,7753328.132493195
PSO,Fletcher,1.5449039936065674,6960957.007972949,6960957.007972949,6960957.007972949,6960957.007972949,6960957.007972949,6960957.007972949,6960957.007972949,6960957.007972949,6960957.007972949,6960957.007972949,6456890.423591174,6456890.423591174,6456890.423591174,6456890.423591174,6456890.423591174,6456890.423591174,6456890.423591174,6456890.423591174,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5982949.626660923,5253640.434611614
PSO,Fletcher,1.5553662776947021,8967775.89285954,8967775.89285954,8933331.786718538,8933331.786718538,8933331.786718538,7989086.349199401,7088652.751533339,7088652.751533339,7088652.751533339,7088652.751533339,7088652.751533339,7088652.751533339,7088652.751533339,7088652.751533339,7088652.751533339,7088652.751533339,6351401.857713651,6351401.857713651,6351401.857713651,6351401.857713651,6351401.857713651,6351401.857713651,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154,5579726.214142154
